E,ST LOUIS CATHOLIC ACADEMY,4720 CARTER AVE,St. Louis,63115,MO,Private,38.68079,-90.23891,10/25/2018
E,ST LOUIS THE KING SCHOOL AT THE CATHEDRAL,4430 MARYLAND AVE,St. Louis,63108,MO,Private,38.64288,-90.2547,10/25/2018
E,MOST HOLY TRINITY CATHOLIC SCHOOL AND ACADEMY,1435 MALLINCKRODT ST,St. Louis,63107,MO,Private,38.66043,-90.19958,10/25/2018
E,ST JAMES THE GREATER SCHOOL,1360 TAMM AVE,St. Louis,63139,MO,Private,38.6253,-90.29298,10/25/2018
E,HAWTHORN MIDDLE,1901 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Charter,38.66602,-90.25999,10/25/2018
E,WORD OF LIFE LUTHERAN SCHOOL,6535 EICHELBERGER ST,St. Louis,63109,MO,Private,38.58297,-90.30535,10/25/2018
E,COMMUNITY ACCESS JOB TRAINING,4915 DONOVAN AVE,St. Louis,63109,MO,Public,38.58756,-90.30499,10/25/2018
E,EAGLE FOX PARK,2617 SHENANDOAH AVE.,St. Louis,63104,MO,Charter,38.60795,-90.2233,10/25/2018
E,CLAY ELEM.,3820 N 14TH ST,St. Louis,63107,MO,Public,38.66319,-90.19921,10/25/2018
E,COLUMBIA ELEM. COMM. ED. CTR.,3120 ST LOUIS AVE,St. Louis,63106,MO,Public,38.65329,-90.21873,10/25/2018
E,PRECLARUS MASTERY ACADEMY,620 North Grand Blvd.,St. Louis,63103,MO,Charter,38.63921,-90.23092,10/25/2018
E,FARRAGUT ELEM.,4025 SULLIVAN AVE,St. Louis,63107,MO,Public,38.66259,-90.22762,10/25/2018
E,LAFAYETTE PREPARATORY ACADEMY,1900 Lafayette Avenue,St. Louis,63104,MO,Charter,38.61348,-90.21373,10/25/2018
E,COLLEGIATE SCHOOL OF MED/BIO,1547 S. THERESA AV,St. Louis,63104,MO,Public,38.61946701,-90.23652061,10/25/2018
E,ST RAPHAEL THE ARCHANGEL SCHOOL,6000 JAMIESON AVE,St. Louis,63109,MO,Private,38.57726,-90.30318,10/25/2018
E,ST JOAN OF ARC CATHOLIC SCHOOL,5821 PERNOD AVE,St. Louis,63139,MO,Private,38.59684,-90.29163,10/25/2018
E,ST ROCH SCHOOL,6040 WATERMAN BLVD,St. Louis,63112,MO,Private,38.65015,-90.29574,10/25/2018
E,HICKEY ELEM.,3111 CORA AVE,St. Louis,63115,MO,Public,38.66938,-90.24553,10/25/2018
E,EAGLE TOWER GROVE SOUTH,3716 MORGANFORD RD.,St. Louis,63116,MO,Charter,38.59122,-90.26335,10/25/2018
E,BRYAN HILL ELEM.,4342 ALDINE,St. Louis,63113,MO,Public,38.6569,-90.2442,10/25/2018
E,ST CECILIA SCHOOL,906 EICHELBERGER ST,St. Louis,63111,MO,Private,38.56874,-90.2504,10/25/2018
E,St. Louis College Prep Middle,1224 Grattan,St. Louis,63104,MO,Charter,38.61711,-90.20833,10/25/2018
E,ST FRANCES CABRINI ACADEMY,3022 OREGON AVE,St. Louis,63118,MO,Private,38.60115,-90.22933,10/25/2018
E,NAHED CHAPMAN NEW AMERICAN ACA,1530 SOUTH GRAND,St. Louis,63104,MO,Public,38.61987,-90.23805,10/25/2018
E,DUNBAR AND BR.,1415 N GARRISON AVE,St. Louis,63106,MO,Public,38.64527,-90.22079,10/25/2018
E,OUR LADY OF SORROWS SCHOOL,5831 S KINGSHIGHWAY BLVD,St. Louis,63109,MO,Private,38.57757515,-90.28273772,10/25/2018
E,ST AMBROSE SCHOOL,5110 WILSON AVE,St. Louis,63110,MO,Private,38.6153,-90.27198,10/25/2018
E,KIPP WISDOM ACADEMY,2647 Ohio Ave,St. Louis,63118,MO,Charter,38.60436,-90.22609,10/25/2018
E,LONG MIDDLE COMMUNITY ED. CTR.,5028 MORGANFORD RD,St. Louis,63116,MO,Public,38.57993,-90.26665,10/25/2018
E,ACAD OF ENVT SCI/MATH MIDDLE,3021 HICKEY ST,St. Louis,63104,MO,Public,38.6228,-90.22754,10/25/2018
E,SHENANDOAH ELEM.,3412 SHENANDOAH AVE,St. Louis,63104,MO,Public,38.60907,-90.23683,10/25/2018
E,TOWER GROVE CHRISTIAN ACADEMY,4257 MAGNOLIA AVE,St. Louis,63110,MO,Private,38.60925,-90.2566,10/25/2018
E,CITY GARDEN MONTESSORI SCHOOL,1618 TOWER GROVE AVE,St. Louis,63110,MO,Charter,38.62007,-90.25516,10/25/2018
E,CROSSROADS COLLEGE PREPARATORY SCHOOL,500 DE BALIVIERE AVE,St. Louis,63112,MO,Private,38.65293,-90.28399,10/25/2018
E,MERAMEC ELEM.,2745 MERAMEC ST,St. Louis,63118,MO,Public,38.57973,-90.23235,10/25/2018
E,ST STEPHEN PROTOMARTYR SCHOOL,3929 WILMINGTON AVE,St. Louis,63116,MO,Private,38.56964,-90.26286,10/25/2018
E,LACLEDE ELEM.,5821 KENNERLY AVE,St. Louis,63112,MO,Public,38.67744,-90.27666,10/25/2018
E,GATEWAY SCIENCE ACADEMY MIDDLE,5049 FYLER AVENUE,St. Louis,63139,MO,Charter,38.6009,-90.27636,10/25/2018
E,HENRY ELEM.,1220 N TENTH ST,St. Louis,63106,MO,Public,38.637285,-90.191399,10/25/2018
E,PEABODY ELEM.,1224 S 14TH ST,St. Louis,63104,MO,Public,38.61679,-90.2048,10/25/2018
E,WILKINSON EARLY CHILDHOOD CTR.,1921 PRATHER AVE,St. Louis,63139,MO,Public,38.62187,-90.30475,10/25/2018
E,GATEWAY SCIENCE ACADEMY HIGH,5049 FYLER AVENUE,St. Louis,63139,MO,Charter,38.6009,-90.27636,10/25/2018
E,LIFT FOR LIFE ACADEMY,1731 S BROADWAY,St. Louis,63104,MO,Charter,38.60836,-90.20077,10/25/2018
E,JEFFERSON ELEM.,1301 HOGAN ST,St. Louis,63106,MO,Public,38.64129,-90.20325,10/25/2018
E,HUMBOLDT ACAD OF HIGHER LRNING,2516 S. 9th St.,St. Louis,63104,MO,Public,38.60143,-90.20763,10/25/2018
E,HODGEN ELEM.,1616 CALIFORNIA,St. Louis,63104,MO,Public,38.61676425,-90.22521228,10/25/2018
E,SIGEL ELEM. COMM. ED. CTR.,2050 ALLEN AVE,St. Louis,63104,MO,Public,38.61045,-90.21606,10/25/2018
E,FORD-FORD BR. ELEM. COMM. ED.,1383 CLARA AVE,St. Louis,63112,MO,Public,38.66719,-90.27869,10/25/2018
E,NEW CITY SCHOOL,5209 WATERMAN BLVD,St. Louis,63108,MO,Private,38.64948,-90.27064,10/25/2018
E,CLEVELAND NJROTC ACADEMY,3125 S Kingshighway,St. Louis,63139,MO,Public,38.60452,-90.27114,10/25/2018
E,ROSATI-KAIN HIGH SCHOOL,4389 LINDELL BLVD,St. Louis,63108,MO,Private,38.64197,-90.25341,10/25/2018
E,ACAD OF ENVT SCI/MATH ELEM,3325 Bell,St. Louis,63106,MO,Public,38.64197,-90.22577,10/25/2018
E,FROEBEL ELEM.,3709 NEBRASKA AVE,St. Louis,63118,MO,Public,38.5881,-90.23389,10/25/2018
E,MANN ELEM.,4047 JUNIATA ST,St. Louis,63116,MO,Public,38.60219,-90.25461,10/25/2018
E,MALLINCKRODT A.B.I. ELEM.,6020 PERNOD AVE,St. Louis,63139,MO,Public,38.596,-90.29379,10/25/2018
E,OAK HILL ELEM.,4300 MORGANFORD RD,St. Louis,63116,MO,Public,38.58879,-90.26392,10/25/2018
E,ADAMS ELEM.,1311 TOWER GROVE AVE,St. Louis,63110,MO,Public,38.62471,-90.25654,10/25/2018
E,EARL NANCE SR. ELEM.,8959 RIVERVIEW BLVD,St. Louis,63147,MO,Public,38.72079023,-90.24063181,10/25/2018
E,WOODWARD ELEM.,725 BELLERIVE BLVD,St. Louis,63111,MO,Public,38.5657,-90.24995,10/25/2018
E,GRAND CENTER ARTS ACAD MIDDLE,711 N. GRAND,St. Louis,63103,MO,Charter,38.64063,-90.23087,10/25/2018
E,KIPP VICTORY ACADEMY,955 ARCADE AVENUE,St. Louis,63118,MO,Charter,38.65995,-90.2806,10/25/2018
E,HAMILTON ELEM. COMMUNITY ED.,4160 N KINGSHIGHWAY,St. Louis,63115,MO,Public,38.68084,-90.24738,10/25/2018
E,ASHLAND ELEM. AND BR.,3921 N NEWSTEAD,St. Louis,63115,MO,Public,38.67168,-90.23582,10/25/2018
E,METRO HIGH,4015 MCPHERSON AVE,St. Louis,63108,MO,Public,38.64073,-90.24312,10/25/2018
E,HERZOG ELEM.,5831 PAMPLIN PL,St. Louis,63147,MO,Public,38.71103,-90.25191,10/25/2018
E,LIFT FOR LIFE ACADEMY HIGH SCH,1731 S BROADWAY,St. Louis,63104,MO,Charter,38.60836,-90.20077,10/25/2018
E,ST MARY'S HIGH SCHOOL,4701 S GRAND BLVD,St. Louis,63111,MO,Private,38.57521,-90.25139,10/25/2018
E,KIPP INSPIRE ACADEMY,1212 N 22nd St,St. Louis,63106,MO,Charter,38.64047,-90.20792,10/25/2018
E,BUSCH MS CHARACTER ATHLETICS,5910 CLIFTON AVE,St. Louis,63109,MO,Public,38.57783,-90.29653,10/25/2018
E,KENNARD/CLASSICAL JR. ACAD.,5031 POTOMAC,St. Louis,63139,MO,Public,38.59811,-90.27653,10/25/2018
E,YEATMAN-LIDDELL MIDDLE SCHOOL,4265 ATHLONE AVE,St. Louis,63115,MO,Public,38.67441653,-90.22853178,10/25/2018
E,MONROE ELEM.,3641 MISSOURI AVE,St. Louis,63118,MO,Public,38.58811,-90.22486,10/25/2018
E,SUMNER HIGH,4248 COTTAGE AVE,St. Louis,63113,MO,Public,38.65984598,-90.23862362,10/25/2018
E,FANNING MIDDLE COMMUNITY ED.,3417 GRACE AVE,St. Louis,63116,MO,Public,38.59567,-90.24527,10/25/2018
E,GATEWAY SCIENCE ACAD-SOUTH ELE,6651 GRAVOIS AVE.,St. Louis,63116,MO,Charter,38.57232,-90.28348,10/25/2018
E,LEXINGTON ELEM.,5030 LEXINGTON AVE,St. Louis,63115,MO,Public,38.67469,-90.25448,10/25/2018
E,CARNAHAN SCH. OF THE FUTURE,4041 S BROADWAY,St. Louis,63118,MO,Public,38.58161,-90.2291,10/25/2018
E,NORTH SIDE COMMUNITY SCHOOL,3033 N EUCLID STREET,St. Louis,63115,MO,Charter,38.67215,-90.25226,10/25/2018
E,SHAW VISUAL/PERF. ARTS CTR.,5329 COLUMBIA AVE,St. Louis,63139,MO,Public,38.61179,-90.277,10/25/2018
E,COLE ELEM.,3935 ENRIGHT AVE,St. Louis,63108,MO,Public,38.64518,-90.23806,10/25/2018
E,LYON AT BLOW ELEM.,516 LOUGHBOROUGH AVE,St. Louis,63111,MO,Public,38.55463,-90.25716,10/25/2018
E,ST LOUIS LANG IMMERSION SCHOOL,4011 PAPIN ST,St. Louis,63110,MO,Charter,38.62955,-90.24839,10/25/2018
E,AMES VISUAL/PERF. ARTS,2900 HADLEY,St. Louis,63107,MO,Public,38.65286213,-90.19557152,10/25/2018
E,WOERNER ELEM.,6131 LEONA ST,St. Louis,63116,MO,Public,38.56961,-90.26906,10/25/2018
E,WASHINGTON MONTESSORI,1130 N EUCLID AVE,St. Louis,63113,MO,Public,38.65672,-90.25919,10/25/2018
E,CENTRAL VISUAL/PERF. ARTS HIGH,3125 S KINGSHIGHWAY BLVD,St. Louis,63139,MO,Public,38.60452,-90.27114,10/25/2018
E,BUDER ELEM.,5319 LANSDOWNE AVE,St. Louis,63109,MO,Public,38.58886,-90.28315,10/25/2018
E,GRAND CENTER ARTS ACADEMY HIGH,711 NORTH GRAND AVENUE,St. Louis,63103,MO,Charter,38.64063,-90.23087,10/25/2018
E,MULLANPHY BOTANICAL GARDENS,4221 SHAW BLVD,St. Louis,63110,MO,Public,38.61706,-90.2546,10/25/2018
E,CARONDELET LEADERSHIP ACADEMY,7604 Michigan Avenue,St. Louis,63111,MO,Charter,38.54865603,-90.26147602,10/25/2018
E,GATEWAY SCIENCE ACAD/ST LOUIS,6576 Smiley Avenue,St. Louis,63139,MO,Charter,38.60664,-90.30247,10/25/2018
E,DEWEY SCH.-INTERNAT'L. STUDIES,815 ANN AVE,St. Louis,63104,MO,Public,38.60566,-90.20505,10/25/2018
E,BEAUMONT CTE HIGH SCHOOL,3836 NATURAL BRIDGE AVE,St. Louis,63107,MO,Public,38.66273,-90.22163,10/25/2018
E,MASON ELEM.,6031 SOUTHWEST AVE,St. Louis,63139,MO,Public,38.61087,-90.29001,10/25/2018
E,COMPTON-DREW ILC MIDDLE,5130 OAKLAND AVE,St. Louis,63110,MO,Public,38.62940935,-90.27164447,10/25/2018
E,ST GABRIEL THE ARCHANGEL SCHOOL,4711 TAMM AVE,St. Louis,63109,MO,Private,38.58779,-90.29925,10/25/2018
E,STIX EARLY CHILDHOOD CTR.,647 TOWER GROVE AVE,St. Louis,63110,MO,Public,38.63149662,-90.25461905,10/25/2018
E,ROOSEVELT HIGH,3230 HARTFORD ST,St. Louis,63118,MO,Public,38.6010575,-90.23705242,10/25/2018
E,MCKINLEY CLASS. LEADERSHIP AC.,2156 RUSSELL BLVD,St. Louis,63104,MO,Public,38.61002,-90.21906,10/25/2018
E,GATEWAY ELEM.,4 GATEWAY DR,St. Louis,63106,MO,Public,38.64230587,-90.21249911,10/25/2018
E,CARR LANE VPA MIDDLE,1004 N JEFFERSON AVE,St. Louis,63106,MO,Public,38.63921568,-90.21276597,10/25/2018
E,GATEWAY MIDDLE,1200 N JEFFERSON AVE,St. Louis,63106,MO,Public,38.64143352,-90.21271984,10/25/2018
E,SOLDAN INTERNATIONAL STUDIES,918 N UNION BLVD,St. Louis,63108,MO,Public,38.65517,-90.27223,10/25/2018
E,VASHON HIGH,3035 CASS AVE,St. Louis,63106,MO,Public,38.64766,-90.22113,10/25/2018
E,CONFLUENCE PREPARATORY ACADEMY,310 NORTH 15 STREET,St. Louis,63103,MO,Charter,38.63093,-90.20084,10/25/2018
E,MILLER CAREER ACADEMY,1000 N GRAND,St. Louis,63106,MO,Public,38.64246607,-90.22921468,10/25/2018
E,OLD NORTH,3017 NORTH 13TH STREET,St. Louis,63107,MO,Charter,38.65394,-90.19659,10/25/2018
E,SOUTH CITY,3112 MERAMEC,St. Louis,63118,MO,Charter,38.57974,-90.23828,10/25/2018
E,PREMIER CHARTER SCHOOL,5279 FYLER AVENUE,St. Louis,63139,MO,Charter,38.6007712,-90.27980118,10/25/2018
E,ST LOUIS UNIVERSITY HIGH SCHOOL,4970 OAKLAND AVE,St. Louis,63110,MO,Private,38.62828,-90.26803,10/25/2018
E,GATEWAY HIGH,5101 MCREE AVE,St. Louis,63110,MO,Public,38.62169,-90.26944,10/25/2018
